ID,SEX,AGE,AAGE,LOC,MOVIE,SQ51,SQ52,SQ53,Q011,Q012,Q021,AQ2_1_5_etc,Q022,AQ2_2_5_etc,Q031,AQ3_1_7_etc,Q032,AQ3_2_7_etc,Q041,Q042,Q051,Q052,Q061,Q062,Q07,Q08101,Q08102,Q08103,Q08104,Q08105,Q08106,Q08107,Q08108,Q08109,Q08110,Q08111,Q08112,Q08113,Q08201,Q08202,Q08203,Q08204,Q08205,Q08206,Q08207,Q08208,Q08209,Q08210,Q08211,Q08212,Q08213,Q0901,Q0902,Q0903,Q0904,Q0905,Q0906,Q0907,Q0908,Q0909,Q0910,Q0911,Q0912,Q0913,Q0914,Q0915,Q1001,Q1002,Q1003,Q1004,Q1005,Q1006,Q1007,Q1008,Q111,Q112,Q113,Q114,Q1211,Q1212,Q1213,Q1214,Q1221,Q1222,Q1223,Q1224,Q1311,Q1312,Q1313,Q1314,Q1321,Q1322,Q1323,Q1324,Q1331,Q1332,Q1333,Q1334,Q14,Q15,AQ15_6_etc,Q16,Q17,Q18,Q191,Q192,Q193,Q194,Q195,Q201,Q202,Q203,Q204,Q2101,Q2102,Q2103,Q2104,Q2105,Q2106,Q2107,Q2108,Q2109,Q2110,Q221,Q222,Q223,AQ22_8_etc,Q231,Q232,Q233,AQ23_8_etc,Q24,AQ24_5_etc,Q25,Q26,Q2701,Q2702,Q2703,Q2704,Q2705,Q2706,Q2707,Q2708,Q2709,Q2710,Q2711,Q2712,Q2713,Q2714,Q2715,Q28,AQ28_5_etc,Q29,Q301,Q302,Q303,Q304,Q311,Q312,Q313,Q314,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,AQ40_4_etc,Q41,Q42,AQ42_5_etc,Q43,Q4401,Q4402,Q4403,Q4404,Q441,Q442,Q443,Q45,Q46,AQ46_14_etc,Q57,NSEX,NAAGE,NLOC1,NLOC2,NEDU,NJOB,NINC,NFAM,NSQ51,NSQ52,NSQ53,kkk,WT
75879875,1,64,7,1,1,0,20,20,1,2,2, ,0, ,6, ,1, ,1,2,20, ,3,2,2,3,4,5,4,4,2,2,1,3,4,1,2,3,3,4,5,4,4,2,2,1,3,4,1,2,3,4,2,2,2,3,5,2,4,4,3,2,4,3,3,2,3,3,4,3,1,4,2,2, , ,3, , , ,2, , , ,2, ,2,2,3,2,4,2,3,2,2,2,4,2,2, , ,3, , , , , , ,5, , , , ,4,4,3,5,3,2,3,2,3,1,2,1, , ,2,1, , ,1, ,3,3,4,2,2,3,4,1,3,4,4,3,2,2,2,5,4,3, ,4,13,5,21,1,11,1,17,1,3,2,0, ,1,1,1,1, , ,2, , ,4, , , ,4,0,0,2,8,7, ,4,1,8,1,1,3,3,3,2,4,1,1,1,.619688269073011
75885170,2,44,5,1,1,2,2,4,1,1,2, ,2, ,3, ,3, ,2,1, ,3,2,2,2,5,4,4,5,5,1,5,1,2,5,3,2,3,5,4,4,5,5,1,5,1,2,5,3,2,3,4,3,2,3,4,5,2,3,3,4,3,3,2,3,2,3,3,3,2,2,2,2,2,1,2, , ,2,3, , ,4,3, , ,3,4,3,3,4,3,3,2,3,2,3,3,2, , ,2, , , , , , ,5, , , , ,3,3,3,3,3,3,4,2,4,3,5,2, , ,5,1, , ,1, ,3,3,3,4,2,4,3,2,2,4,3,3,4,3,3,3,4,2, ,3,15,5,18,1,15,4,20,1,2,3,2,3,3,1,1,1, , ,2, , ,3, ,2, , ,1,0,0,5,5, ,3,2,6,1,1,3,3,3,2,3,3,3,2,1.23163043478261
75902677,2,44,5,16,1,5,10,15,2,2,0, ,0, ,6, ,6, ,1,2,10, ,2,2,2,3,5,3,3,3,1,2,1,4,1,4,1,2,3,5,3,3,3,1,2,1,4,1,4,1,2,5,1,3,2,5,4,2,3,3,3,3,3,2,3,4,3,1,1,4,1,3,2,3,1, , ,4,1, , ,3,2, , ,5,4,2,2,3,5,3,3,3,5,2,2,3,2, , ,3, , , , , , ,5, , , , ,4,2,4,4,4,5,5,2,4,2,3,1,5, ,3,1,5, ,1, ,4,2,5,5,5,5,5,4,5,4,4,2,2,4,3,2,3,4, ,1,21,15,21,1,19,1,21,1,3,4,2,3,2,1,1,1, , ,2, , ,4, , ,3, ,0,2,0,3,9, ,3,2,6,16,4,3,4,2,2,2,1,2,2,1.17298136645963
75904669,1,40,5,1,1,1,15,16,1,2,2, ,0, ,3, ,6, ,1,1,15,1,4,2,2,3,5,5,4,4,5,4,1,4,2,4,2,3,4,4,5,4,4,4,4,1,4,3,4,1,4,4,4,4,4,5,5,4,5,5,4,5,5,5,3,4,5,4,4,5,4,5,4,4,1,2, ,4,1,3, ,3,3,4, ,4,4,4,1,4,4,4,1,4,5,4,1,5,2, , ,3, , , , , , ,5, , , , ,4,4,4,5,2,5,4,3,4,1,3,5,7, ,5,3,7, ,1, ,2,4,5,5,4,5,4,4,5,5,4,5,4,5,2,4,3,3, ,3,17,11,21,7,17,11,21,7,4,4,2,3,2,1,1,1, , ,2, , ,4, ,2,3, ,1,1,0,5,5, ,4,1,6,1,1,3,3,3,2,3,1,1,1,1.23163043478261
75915449,1,52,6,14,1,5,5,10,1,1,2, ,2, ,6, ,2, ,1,1,3,5,4,3,1,3,3,4,4,4,4,4,4,3,4,4,5,3,4,3,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,4,3,3,3,4,4,3,4,3,5,4,4,3,4,4,4,4,3,4,1,2,3, ,2,3,2, ,3,2,3, ,4,3,4,4,4,3,3,4,4,3,3,4,1,5, ,3, , ,1,2, , , ,3,4, , ,4,4,5,4,3,3,3,4,4,4,3,5,1, ,3,1,5, ,1, ,4,3,3,4,3,4,4,3,4,4,4,3,3,5,4,4,3,3, ,3,15,1,21,1,11,2,18,1,3,4,2,3,4,2,2,2,2, ,1,1, ,4, , ,3,4,0,1,1,5,5, ,3,1,7,14,4,3,3,3,2,2,2,2,2,1.09478260869565
75918202,2,30,4,4,1,20,0,20,1,2,2, ,0, ,6, ,1, ,1,2,10, ,3,3,2,3,3,3,4,3,3,2,1,3,3,3,3,3,3,3,3,4,3,3,2,1,3,3,3,3,3,3,2,3,3,2,3,3,2,2,2,3,3,3,3,2,3,2,3,2,2,3,2,2,1, , , ,3, , , ,2, , , ,5,2,2,2,5,2,2,2,5,2,2,2,2, , ,3, , , , , , ,5, , , , ,4,3,3,4,4,2,4,3,3,3,1,3,2, ,2,5,1, ,1, ,3,3,4,4,3,4,4,3,4,4,3,4,3,3,3,3,3,4, ,5,15,1,21,1,21,1,21,1,2,3,2,3,3,2,1,1, , ,2, , ,2,1, , , ,0,0,0,5,5, ,3,2,4,4,2,3,3,3,1,1,4,1,3,.729855072463768
75923725,2,38,4,1,1,10,0,10,1,1,2, ,2, ,6, ,6, ,1,1,15,3,1,2,2,4,4,4,4,4,4,4,1,3,4,2,2,2,4,4,4,4,4,4,5,1,3,5,2,1,2,5,4,4,4,5,4,2,4,2,5,4,2,2,4,4,4,2,2,4,4,5,2,4,1, , , ,2, , , ,2, , , ,5,3,3,3,4,3,3,3,5,3,2,3,2, , ,3, , , , , , ,5, , , , ,4,4,4,5,4,2,5,2,4,1,2,6,4, ,6,2,4, ,1, ,3,3,4,4,4,5,4,4,5,4,4,4,2,2,1,2,4,4, ,2,15,7,21,1,19,11,21,7,3,2,0, ,2,2,1,1, , ,1,4, ,2,1, , , ,0,0,0,5,5, ,3,2,5,1,1,3,3,3,1,1,4,2,3,1.20426086956522
75944360,2,61,7,1,1,1,0,1,1,2,2, ,0, ,1, ,6, ,1,2,10, ,3,3,2,3,5,3,3,3,3,1,3,5,1,3,1,2,3,5,3,4,3,4,1,3,5,1,3,1,2,3,2,1,2,3,4,3,3,1,3,2,1,1,4,3,3,1,1,3,1,3,2,2,1, , , ,3, , , ,5, , , ,3,1,3,1,3,1,3,1,4,1,4,1,2, , ,3, , , , , , ,5, , , , ,4,3,3,4,5,4,5,2,3,3,5, , , ,5, , , ,1, ,3,3,4,4,3,4,4,4,4,4,3,3,2,2,3,3,4,3, ,1,21,19,21,17,21,19,21,17,2,2,0, ,2,2,1,1, , ,2, , ,3, , , ,4,0,0,1,3,4, ,2,2,8,1,1,2,2,2,2,3,4,3,3,.630891672807664
75948940,1,48,5,4,1,3,20,23,1,2,2, ,0, ,3, ,5, ,1,2,10, ,2,2,2,3,4,4,4,3,4,2,3,4,2,3,2,2,3,4,4,4,3,4,3,3,4,2,3,2,4,4,4,3,3,4,4,3,4,2,3,4,4,3,4,4,4,3,3,4,4,3,3,4,1,2, ,4,2,3, ,1,2,3, ,1,4,4,2,3,4,4,3,3,4,4,1,3,1,1, ,3, , , , , , ,5, , , , ,4,3,3,4,4,4,4,3,3,3,3, , , ,3,2,5, ,4, ,3,3,4,4,3,5,4,4,4,3,2,3,3,3,3,4,2,4, ,2,19,9,21,1,21,9,21,7,1,4,2,3,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,2,5, ,3,1,6,4,2,3,3,1,2,3,1,1,1,1.02179710144928
75954438,2,43,5,11,1,2,5,7,1,1,2, ,2, ,6, ,6, ,1,2,5, ,3,1,2,4,4,2,2,2,5,5,1,1,4,5,2,2,4,4,2,2,2,5,5,1,1,4,5,2,3,4,4,4,4,5,5,2,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,1,2, ,4,2,2, ,2,2,2, ,3,4,4,4,4,4,4,3,3,5,5,5,5,2, , ,3, , , , , , ,5, , , , ,5,5,5,5,5,1,5,5,5,1,2,1,5, ,6,1,5, ,1, ,3,3,5,5,5,5,5,3,5,5,5,4,5,4,3,5,5,1, ,2,13,7,20,1,13,5,20,1,3,3,1,1,3,1,1,1, , ,2, , ,3, ,2, , ,1,0,0,5,7, ,4,2,6,11,4,3,3,3,2,3,2,2,1,.589498327759197
75956056,1,38,4,5,1,0,15,15,1,2,1, ,0, ,6, ,6, ,1,1,5,2,1,3,2,3,5,3,3,3,5,2,1,3,2,3,2,1,4,3,4,4,2,4,4,1,3,3,3,3,3,4,2,2,1,4,4,3,3,1,4,4,3,1,2,4,4,4,4,4,1,4,4,3, ,2,3,4, ,3,3,3, ,5,5,5,3,4,4,4,5,4,4,4,3,4,4,4,1,1, ,4, , , , , ,4, , , , ,3,4,2,5,4,4,3,5,4,3,2,1,5,4, ,6,5,4, ,2, ,3,4,3,4,3,4,4,3,2,4,4,2,2,1,1,1,4,3, ,2,17,11,21,11,21,21,21,21,3,4,2,3,2,1,1,1, , ,2, , ,5, ,2, , ,3,0,0,2,5, ,3,1,5,5,3,3,3,1,3,4,1,2,1,.938385093167702
75966218,1,37,4,9,1,3,10,13,2,2,0, ,0, ,6, ,5, ,1,2,20, ,1,1,2,3,5,5,4,2,5,4,1,3,3,3,3,1,3,5,5,4,2,5,4,1,3,3,3,3,1,4,3,3,1,5,5,2,5,4,4,3,3,3,2,3,4,3,1,5,5,5,4,4,1,2, ,4,2,3, ,3,4,5, ,5,5,4,4,4,5,3,3,3,5,5,5,5,1,6,재미있어서,4, , , , , , ,5, , , , ,5,3,5,5,5,3,5,5,4,1,6,3,7, ,6,7,3, ,4, ,3,5,5,5,5,5,5,1,5,4,3,1,1,1,5,5,5,4, ,3,15,11,21,7,21,21,21,15,3,2,0, ,2,1,1,1, , ,2, , ,4, ,2, , ,2,0,0,1,5, ,3,1,5,9,2,3,3,1,2,3,1,2,1,1.22615652173913
75970382,2,31,4,4,1,5,5,10,1,1,3, ,3, ,6, ,6, ,1,1,10,3,1,1,2,2,5,3,3,3,5,4,2,2,3,3,4,3,4,1,4,4,4,2,3,4,4,4,3,4,3,3,3,2,3,5,4,2,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,1,2, ,4,2,2, ,3,3,5, ,5,4,4,3,3,4,4,4,3,4,4,3,3,1,1, ,3, , , ,2, , , , ,3, , ,4,4,4,4,4,4,4,3,4,3,5,2,3, ,5,2,3, ,1, ,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4, ,4,5,5,5,5,5,5,5,5,1,3,1,1,3,2,1,1, , ,1,2, ,2,1, , , ,0,0,0,4,7, ,3,2,4,4,2,3,3,2,1,2,2,2,2,.729855072463768
75974689,1,47,5,2,1,2,2,4,1,2,3, ,0, ,1, ,5, ,1,1,10,1,2,2,2,3,3,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,2,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,1,2, , ,2,2, , ,3,3, , ,4,3,3,2,4,3,3,2,4,3,3,2,1,4, ,2, , , , , , ,5, , , , ,4,3,3,3,4,3,4,3,3,3,2,4,1, ,2,4,1, ,1, ,3,3,4,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3, ,4,15,5,17,3,21,11,21,11,1,3,1,1,2,1,1,1, , ,2, , ,4, , , ,4,0,0,1,4,7, ,4,1,6,2,3,3,3,2,2,3,3,3,2,1.09478260869565
75976848,2,35,4,17,1,1,4,5,1,2,2, ,0, ,6, ,1, ,1,1,10,2,3,3,2,3,4,3,3,2,2,3,4,4,2,3,2,2,3,4,3,3,3,2,4,4,4,3,3,2,2,3,2,2,5,5,3,2,2,2,2,2,2,2,2,3,4,2,2,3,3,2,3,4,1, ,3, ,1, ,3, ,1, ,4, ,3,3,3,3,3,3,3,3,3,3,3,3,2, , ,4, , , , , , ,5, , , , ,5,4,5,4,5,4,4,2,5,4,5, , , ,5, , , ,1, ,3,3,5,5,5,5,5,4,5,5,5,2,2,3,2,2,3,1, ,1,21,14,21,13,21,17,21,17,3,3,2,3,3,1,1,1, , ,2, , ,2,1, , , ,0,0,0,1,2, ,2,2,5,17,4,2,1,1,1,3,2,3,1,.547391304347826
75981095,2,45,5,13,1,4,0,4,1,1,3, ,3, ,6, ,2, ,1,2,10, ,4,2,2,3,2,2,4,4,3,2,1,3,2,3,2,4,3,2,2,4,4,3,3,1,3,2,3,2,4,4,4,4,4,4,5,3,4,3,4,4,3,4,2,5,4,4,3,4,3,4,4,4,1, , , ,2, , , ,3, , , ,4,3,3,3,4,3,3,3,4,3,3,3,2, , ,3, , , , , , ,5, , , , ,4,4,4,4,4,3,4,4,4,3,1, , , ,6, , , ,1, ,3,3,4,5,4,4,4,3,5,4,4,4,4,4,3,4,4,4, ,3,11,9,17,9,19,17,19,17,3,4,1,1,2,1,1,1, , ,2, , ,1, , , , ,0,0,0,2,5, ,3,2,6,13,4,3,3,1,1,2,4,3,3,.973140096618357
75981443,1,28,3,1,1,11,5,16,1,2,2, ,0, ,3, ,6, ,1,1,15,5,1,1,2,3,4,5,3,3,4,3,3,5,3,3,2,3,3,4,5,3,3,4,3,3,5,3,3,2,3,4,2,3,3,4,4,3,4,3,4,4,2,4,3,4,4,2,4,4,4,4,3,3,1, ,3,4,2, ,2,2,2, ,3,3,4,2,3,3,4,3,3,4,5,3,3,4,2, , ,4, , , , , , ,5, , , , ,4,2,4,4,4,3,4,2,4,2,3,1,2, ,1,3,5, ,1, ,3,3,4,3,3,4,5,5,5,4,3,2,2,2,2,3,3,3, ,3,17,11,21,7,19,15,21,11,2,4,2,3,2,2,1,1, , ,2, , ,4, , , ,4,0,0,1,8,5, ,3,1,3,1,1,3,3,3,2,1,2,1,3,1.15240274599542
75982421,2,31,4,12,1,1,12,13,1,1,2, ,2, ,1, ,1, ,1,1,10,15,3,2,2,4,5,3,3,3,5,5,1,5,3,4,1,3,4,5,4,3,3,5,5,1,5,3,4,1,3,4,3,1,2,5,5,3,5,1,5,5,5,1,1,4,5,1,1,5,5,5,1,4,1,2, ,4,2,3, ,3,3,3, ,5,3,4,4,4,4,5,5,5,3,5,5,5,2, , ,4, , , , , , ,5, , , , ,5,4,5,5,5,5,5,3,5,3,7,3,5, ,7,5,3, ,1, ,1,5,5,5,3,5,5,5,5,5,5,1,1,1,1,4,5,3, ,2,15,11,20,10,21,19,21,17,1,3,2,3,1,1,1,1, , ,2, , ,4,1, , , ,0,0,0,3,13, ,3,2,4,12,4,3,7,2,2,3,1,2,1,1.09478260869565
75982931,1,57,6,9,1,3,5,8,1,1,2, ,2, ,3, ,6, ,1,1,15,5,4,4,2,2,3,4,5,4,2,2,1,3,1,4,1,3,2,3,4,5,4,2,4,1,3,1,4,1,3,3,2,1,2,5,3,1,1,2,1,1,1,1,2,5,5,4,3,3,2,3,2,4,1,2, , ,3,3, , ,3,5, , ,5,4,3,3,5,4,3,3,5,5,4,4,2, , ,3, , , , , , ,5, , , , ,5,4,3,4,5,4,5,3,4,1,5,1,3, ,5,1,3, ,1, ,3,3,5,4,3,4,5,3,5,5,5,3,3,2,2,5,4,1, ,2,17,13,21,9,20,17,21,16,3,2,0, ,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,6,6, ,3,1,7,9,2,3,3,3,2,3,2,2,2,1.07712482468443
75996821,1,60,7,15,1,5,1,6,2,1,0, ,2, ,1, ,6, ,1,1,10,5,2,2,2,4,4,3,3,3,4,3,4,4,4,3,3,4,3,4,3,3,2,4,3,4,3,3,2,3,4,4,3,3,3,4,4,4,4,4,4,3,3,4,3,4,4,2,2,3,4,4,2,3,1, ,3, ,2, ,2, ,4, ,4, ,4,3,3,3,4,3,3,3,4,3,4,3,2, , ,4, , , , , , ,5, , , , ,4,4,4,3,3,3,4,4,4,3,5,3,1, ,1,5, , ,1, ,3,3,4,4,4,3,4,4,4,4,4,4,3,3,4,5,4,4, ,3,15,1,19,1,15,1,21,1,3,2,0, ,2,1,1,1, , ,1,1, ,3, , , ,4,0,0,1,5,6, ,3,1,8,15,4,3,3,3,2,2,3,3,3,.608212560386473
76011556,2,52,6,1,1,6,0,6,1,2,2, ,0, ,6, ,3, ,1,1,10,3,3,3,2,5,3,4,4,5,3,3,2,4,3,4,3,3,5,3,4,4,5,3,3,2,4,3,4,3,3,4,5,4,3,5,4,4,4,5,4,4,4,3,3,4,3,3,3,4,5,4,3,4,1, , , ,2, , , ,1, , , ,4,3,3,3,4,3,3,2,5,3,3,3,2, , ,3, , , , , , ,5, , , , ,5,4,4,4,4,4,5,4,5,5,2,3, , ,5,2,3, ,1, ,3,3,5,4,5,5,4,4,5,5,4,5,4,4,4,4,4,3, ,1,13,3,21,1,21,14,21,13,3,4,2,3,4,2,2,1, , ,2, , ,4, , , ,4,0,0,2,6,9, ,3,2,7,1,1,3,4,3,2,2,4,3,3,1.20159066808059
76013723,2,45,5,15,1,2,10,12,1,1,2, ,2, ,6, ,1, ,1,1,10,5,3,1,2,3,3,1,2,3,4,3,1,2,4,3,5,1,3,3,3,3,3,3,3,1,3,4,3,5,3,3,3,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,1,2, , ,2,3, , ,3,2, , ,3,3,3,2,4,4,3,3,3,4,3,3,2, , ,3, , , ,2, , , , ,3, , ,5,3,4,4,5,4,5,3,5,4,3,5,1, ,5,3,1, ,4, ,5,5,4,3,4,5,4,4,5,4,3,3,3,4,4,4,4,4, ,2,21,14,21,13,17,13,21,13,1,3,2,3,3,2,1,1, , ,2, , ,4, , ,3, ,0,2,0,3,9, ,3,2,6,15,4,3,4,2,2,3,1,2,1,1.20426086956522
76021025,1,34,4,1,1,1,10,11,1,1,2, ,2, ,6, ,3, ,1,2,15, ,3,3,1,3,3,3,3,3,3,3,1,5,3,3,3,3,3,5,5,5,4,3,3,1,5,5,3,4,3,4,3,3,3,5,5,3,4,4,4,3,4,3,4,3,4,3,3,4,4,4,3,3,1,2, , ,2,3, , ,2,5, , ,4,4,4,3,4,4,4,3,4,4,4,3,1,1, ,3, , , ,2, , , , ,4, , ,4,4,4,4,4,4,4,4,4,3,5,1,2, ,5,1,2, ,1, ,3,3,4,4,4,4,4,3,3,4,4,3,3,4,4,4,3,4, ,2,15,1,17,1,17,9,17,9,2,4,2,3,3,1,1,1, , ,2, , ,3, ,2, , ,1,0,0,3,6, ,3,1,4,1,1,3,3,2,2,3,1,2,1,1.41677749360614
76027404,1,48,5,10,1,15,50,65,2,2,0, ,0, ,6, ,1, ,1,1,10,30,3,2,1,2,5,2,3,2,5,3,1,4,2,3,1,3,3,5,4,3,3,5,4,1,4,3,4,1,3,4,4,2,3,4,4,3,4,2,4,4,3,4,3,4,4,3,4,5,5,4,2,3,1,2, ,4,3,3, ,3,2,4, ,2,4,3,2,4,4,3,3,3,5,5,4,5,2, , ,4, , , , , ,4, , , , ,3,5,3,4,5,4,2,4,3,3,2,3,2,4, ,2,5,3, ,2, ,4,4,5,5,4,5,3,2,5,3,4,4,4,4,2,4,3,2, ,3,11,4,16,1,15,7,17,1,3,4,2,3,4,3,3,1, , ,2, , ,4, , ,3, ,0,2,0,5,1, ,4,1,6,10,4,3,1,3,2,1,1,1,1,1.09478260869565
76038236,1,25,3,9,1,2,2,4,2,2,0, ,0, ,6, ,1, ,1,2,5, ,2,2,2,4,4,4,4,3,4,3,2,3,2,4,1,3,4,4,4,4,4,4,3,2,3,2,3,2,3,4,2,2,3,5,4,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2, , ,2,3, , ,1,5, , ,3,4,4,3,3,4,3,3,4,4,4,3,2, , ,3, , , , , , ,5, , , , ,4,3,4,4,4,3,4,3,3,2,1,5,3, ,5,1,3, ,1, ,2,3,4,4,4,4,4,4,4,3,3,3,2,2,3,2,3,2, ,2,21,11,21,11,19,15,21,7,1,3,1,1,2,1,1,1, , ,2, , ,3, , , ,4,0,0,1,2,12, ,5,1,3,9,2,2,6,1,2,3,3,3,2,1.24075362318841
76041695,2,25,3,11,1,5,6,11,1,2,1, ,0, ,3, ,1, ,1,2,20, ,3,1,2,4,4,3,4,4,5,3,1,4,1,2,3,1,4,3,4,4,4,3,3,4,2,1,2,3,1,4,4,3,3,3,3,4,3,3,4,3,3,4,3,2,4,3,3,4,2,3,4,3,1,2, , ,2,3, , ,2,5, , ,4,4,3,3,4,3,4,3,4,4,3,3,2, , ,3, , , , , , ,5, , , , ,4,4,4,4,4,3,3,3,3,4,3,5, , ,3,4, , ,1, ,3,3,4,4,4,4,4,5,4,4,4,4,3,2,3,5,4,1, ,2,15,13,21,7,16,13,20,8,2,3,2,3,2,1,1,1, , ,2, , ,4, , , ,4,0,0,1,8,5, ,3,2,3,11,4,3,3,3,2,2,2,2,2,1.09478260869565
76077485,1,35,4,16,1,0,1,1,1,2,3, ,0, ,6, ,6, ,1,1,15,5,3,3,2,3,4,4,4,3,4,2,1,3,1,2,1,3,3,4,4,4,3,4,2,1,3,1,2,1,3,4,3,3,3,4,3,3,3,4,3,3,3,3,3,4,4,4,4,3,3,4,4,3, ,2, , , ,2, , , ,3, , ,3,3,3,3,3,4,3,4,2,2,3,3,2, , ,1, , , ,2, , , , ,2, , ,4,4,2,4,4,3,3,4,4,4,3, , , ,3,4, , ,1, ,2,2,3,3,2,4,3,4,2,4,3,3,3,1,3,2,3,2, ,2,20,11,20,10,21,20,21,18,2,3,2,3,3,1,1,1, , ,2, , ,3, ,2, , ,1,0,0,3,3, ,3,1,5,16,4,3,2,2,2,4,3,3,1,1.09478260869565
76098581,2,65,7,1,1,4,15,19,2,2,0, ,0, ,6, ,1, ,1,1,7,5,2,2,2,4,2,3,4,4,3,4,1,3,4,3,2,2,5,3,4,5,4,4,4,1,3,4,4,2,2,5,3,4,4,4,4,4,5,4,4,4,5,4,3,4,4,4,4,4,4,4,3,3,1,2, , ,2,3, , ,2,5, , ,3,4,2,2,4,4,2,1,4,5,2,2,2, , ,2, , , ,2, , , , ,4, , ,5,5,3,4,5,4,4,4,3,2,5, , , ,5,1, , ,1, ,1,1,4,4,4,5,5,4,5,4,4,4,4,3,4,4,4,4, ,2,11,7,17,1,11,7,18,3,4,3,1,2,2,1,1,1, , ,1,3, ,5, , , ,4,0,0,1,8,9, ,3,2,8,1,1,3,4,3,3,2,1,1,1,.630891672807664
76102298,2,37,4,1,1,15,4,19,1,1,2, ,2, ,6, ,3, ,1,1,4,5,3,2,1,4,4,4,4,4,5,5,1,2,2,4,3,1,4,3,4,3,3,4,5,1,2,3,3,3,1,4,4,4,3,4,4,3,4,5,5,5,4,4,4,4,4,3,4,5,4,4,4,4,1, ,3, ,2, ,2, ,3, ,3, ,4,5,4,4,4,4,5,4,4,5,4,4,1,1, ,3, , ,1, ,3, , ,4, ,5, ,4,5,4,4,3,4,4,5,4,3,1,4,6, ,7,1,3, ,1, ,3,4,4,4,3,4,5,4,4,4,4,4,4,4,5,3,3,2, ,3,21,5,21,4,20,5,21,4,4,4,2,3,4,2,2,4,3, ,2, , ,2,1, , , ,0,0,0,8,5, ,4,2,5,1,1,3,3,3,1,1,2,1,3,1.20426086956522
76108878,1,55,6,6,1,5,20,25,1,2,2, ,0, ,3, ,6, ,2,2, , ,4,3,1,1,5,4,3,4,4,2,4,4,3,4,3,2,1,5,4,3,4,5,2,3,4,3,3,2,3,3,3,4,4,3,3,3,4,4,4,3,4,2,3,3,4,4,3,5,4,3,4,4,1,2, , ,1,3, , ,2,5, , ,3,4,3,2,4,5,3,3,3,5,3,3,2, , ,3, , , ,2, , , , ,5, , ,4,4,3,4,4,5,4,3,4,3,3,1,2, ,3,1,2, ,1, ,3,3,3,4,3,4,3,4,2,3,4,3,3,4,3,4,4,3, ,2,17,7,21,5,21,10,21,7,3,3,1,2,3,1,1,2,2, ,1,3, ,4, , , ,4,0,0,2,4,5, ,4,1,7,6,3,3,3,2,2,2,1,1,1,.957934782608696
76109894,2,58,6,1,1,15,0,15,1,2,1, ,0, ,3, ,1, ,2,1, ,5,1,1,2,5,2,5,5,5,2,1,1,3,2,2,3,4,5,1,5,5,5,2,1,1,1,3,1,3,4,4,3,3,3,4,4,3,3,3,2,2,3,1,3,5,3,3,2,4,3,5,3,2,1, , , ,3, , , ,5, , , ,5,2,3,1,4,2,2,2,5,3,3,3,2, , ,3, , ,1, , , , ,4, , , ,3,4,4,3,3,4,3,4,2,3,3,5,1, ,1,3, , ,1, ,3,3,5,4,3,3,5,2,3,3,3,4,3,1,4,4,3,1, ,2,18,14,20,11,19,15,21,13,1,3,1,1,2,1,1,1, , ,2, , ,3, , , ,4,0,0,2,5,3, ,3,2,7,1,1,3,2,3,2,1,4,2,3,1.20159066808059
76112520,1,37,4,4,1,5,2,7,1,1,3, ,3, ,4, ,4, ,1,1,10,1,3,3,2,4,5,4,3,4,5,4,1,5,3,4,4,5,4,5,4,4,4,2,5,1,5,3,4,4,5,5,5,4,4,5,4,4,5,5,4,5,5,5,4,4,4,4,4,3,4,4,4,4,1,2,3, ,3,3,3, ,5,5,5, ,5,4,4,4,4,4,4,4,5,5,5,5,1,1, ,5, , ,1, ,3, , ,4, ,4, ,3,5,5,4,4,4,4,4,4,3,5,1,4, ,4,1,3, ,1, ,4,4,5,5,4,4,5,5,5,4,5,4,3,5,4,5,5,4, ,2,21,11,21,10,21,15,21,13,4,4,1,2,4,2,2,1, , ,1,4, ,2,1, , , ,0,0,0,8,5, ,4,1,5,4,2,3,3,3,1,2,3,2,3,1.18601449275362
76116003,2,27,3,5,1,3,3,6,1,2,2, ,0, ,6, ,6, ,1,1,10,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,1,4,4,4,2,4,4,2,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4,4,1,2,3, ,2,2,2, ,3,3,3, ,3,3,3,3,3,3,3,3,5,4,4,4,1,5, ,3, , ,1,2,3, , ,3,3,3, ,5,4,4,5,4,4,4,4,5,4,5,3,2, ,5,3,2, ,1, ,3,3,4,4,4,4,4,4,5,4,4,4,3,4,4,5,4,4, ,2,11,1,21,1,13,10,21,1,2,3,2,3,3,2,2,2,1, ,1,4, ,1, , , , ,0,0,0,1,12, ,3,2,3,5,3,2,6,1,1,3,3,3,2,1.09478260869565
